#Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,Absentee Mail In Votes,Absentee Mail In Overvotes,Absentee Mail In Undervotes,Absentee Mail In Invalid Votes,Absentee Walk In Votes,Absentee Walk In Overvotes,Absentee Walk In Undervotes,Absentee Walk In Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes
B106-WILDWOOD - DEM,202,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Adrielle CAMUEL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B106-WILDWOOD - DEM,202,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 4,11,,Emma Lee CURTIS,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B106-WILDWOOD - DEM,202,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 4,11,,Brenda MONARREZ,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B106-WILDWOOD - DEM,202,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 4,11,,John Brack MARQUETTE,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B106-WILDWOOD - NP,203,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 4,11,,Emma Lee CURTIS,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B106-WILDWOOD - NP,203,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 4,11,,Brenda MONARREZ,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B106-WILDWOOD - NP,203,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 4,11,,John Brack MARQUETTE,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - REP,204,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B108-DEERFIELD - DEM,205,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - REP,206,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Sarah RITTER,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B110-FAIRWAY - DEM,207,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Adrielle CAMUEL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - REP,208,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Sarah RITTER,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111-GAINESWAY - DEM,209,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Adrielle CAMUEL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - REP,210,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B112-GLENDOVER - DEM,211,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - REP,212,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B113-GOODRICH - DEM,213,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - REP,214,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B114-HILL N DALE - DEM,215,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - REP,420,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B115-CLIFTON - DEM,421,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B117-KEITHSHIRE - REP,216,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B117-KEITHSHIRE - REP,216,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
